噯気ニ	0000008451-001
噯気ニモ	0000008451-001
噯気ニモ出サナイ	0000008451-001
嚙マス	0000039746-001
嚙マレル	0000010223-001
嚙ミツブシタ	0000056884-001
嚙ミ分ケル	0000038697-001
嚙ム	0000003679-001	0000017291-001	0000019904-001	0000039747-001	0000070294-001
嚙ンデ	0000013595-001
嚙ンデ含メル	0000013595-001
嚼ンデ	0000013595-001
嚼ンデ含メル	0000013595-001
囊中	0000058618-001
囊中ノ	0000058618-001
囊中ノ錐	0000058618-001
四	0000032165-001	0000078736-001
四ツ	0000078736-001
四ツニ	0000078736-001
四ツニ組ム	0000078736-001
四ノ	0000032165-001
四ノ五ノ言ウ	0000032165-001
四百四	0000032317-001
四百四病ノ	0000032317-001
四百四病ノ外	0000032317-001
回ス	0000015327-001	0000050659-001	0000073840-001	0000074397-001
回ッテ	0000009197-001
回ラス	0000024556-001
回ラナイ	0000020072-001	0000082180-001
回リ	0000013170-001
回リカネ	0000007989-001
回リ持チ	0000052013-001
回ル	0000015300-001	0000031290-001	0000050609-001	0000050622-001	0000074345-001	0000076187-001
回レ	0000003362-001
因果	0000004894-001
因果ヲ	0000004894-001
因果ヲ含メル	0000004894-001
団子	0000047192-001	0000061043-001
団子ニ	0000047192-001
団子ニ目鼻	0000047192-001
団栗	0000055355-001
団栗ノ	0000055355-001
団栗ノ背比ベ	0000055355-001
図	0000038658-001	0000038659-001
図ニ	0000038658-001	0000038659-001
図ニ乗ル	0000038659-001
図ニ当タル	0000038658-001
図ランヤ	0000001515-001
図南	0000054565-001
図南ノ	0000054565-001
図南ノ翼	0000054565-001
固イ	0000001182-001
固マル	0000001831-001
固メル	0000005631-001	0000061561-001	0000070293-001	0000072480-001
固唾	0000012524-001
固唾ヲ	0000012524-001
固唾ヲ吞ム	0000012524-001
国	0000012177-001	0000013489-001	0000020027-001	0000026269-001
国ニ	0000012177-001
国ノ	0000026269-001
国破レテ山河アリ	0000020027-001
土	0000050067-001	0000050068-001	0000050069-001	0000050070-001
土ガ	0000050068-001
土ガ付ク	0000050068-001
土ト	0000050069-001
土トナル	0000050069-001
土ヲ	0000050070-001
土ヲ踏ム	0000050070-001
土一升ニ	0000050067-001
土一升ニ金一升	0000050067-001
土俵	0000054673-001
土俵ヲ	0000054673-001
土俵ヲ割ル	0000054673-001
圧シ折ル	0000061170-001
在ラズ	0000025448-001
在天	0000027716-001
在天ノ	0000027716-001
在天ノ霊	0000027716-001
圭角	0000021119-001
圭角ガ	0000021119-001
圭角ガ取レル	0000021119-001
地	0000000923-001	0000001831-001	0000004056-001	0000004070-001	0000029862-001	0000047572-001	0000047573-001	0000047574-001
地ニ	0000000923-001	0000004070-001	0000047572-001	0000047573-001
地ニ落チル	0000047573-001
地ニ足ノ着イタ	0000047572-001
地ノ	0000029862-001
地ノ文	0000029862-001
地ヲ	0000004056-001	0000047574-001
地ヲ掃ウ	0000047574-001
地獄	0000003408-001	0000015758-001	0000030752-001	0000030753-001	0000030754-001
地獄デ	0000030752-001
地獄デ仏ニ会ウ	0000030752-001
地獄ノ	0000030753-001	0000030754-001
地獄ノ沙汰モ金次第	0000030754-001
地獄ノ釜ノ蓋ガ開ク日	0000030753-001
地震	0000031072-001
地震雷火事親父	0000031072-001
地頭	0000055936-001
地頭ニ	0000055936-001
地頭ニハ	0000055936-001
坊主	0000069449-001	0000069450-001
坊主丸儲ケ	0000069450-001
坊主憎ケリャ袈裟マデ憎イ	0000069449-001
垂ラス	0000078724-001
垂訓	0000029443-001
型	0000012417-001
型ニ	0000012417-001
型ニ嵌マル	0000012417-001
垢	0000050418-001
垢ヲ	0000050418-001
埃	0000046150-001
埃ガ	0000046150-001
埋メル	0000044114-001	0000070610-001
埋モレ木	0000006168-001
埋モレ木ニ	0000006168-001
埋モレ木ニ花ガ咲ク	0000006168-001
埋レ木	0000006168-001
埋レ木ニ	0000006168-001
埋レ木ニ花ガ咲ク	0000006168-001
城下	0000035358-001
城下ノ	0000035358-001
城下ノ盟	0000035358-001
埒	0000079386-001	0000079387-001
埒ガ	0000079386-001
埒ガ明カナイ	0000079386-001
埒モ	0000079387-001
埒モナイ	0000079387-001
執ル	0000017207-001	0000018023-001	0000066584-001
基	0000044815-001	0000050501-001	0000056384-001
堂	0000052688-001
堂ニ	0000052688-001
堂ニ入ル	0000052688-001
堅イ	0000019779-001
堤	0000002071-001
堤モ	0000002071-001
堪エナイ	0000073537-001
堪エラレナイ	0000025955-001
堪忍	0000014997-001	0000056559-001
堪忍スルガ	0000056559-001
堪忍袋ノ	0000014997-001
堪忍袋ノ緒ガ切レル	0000014997-001
堰	0000041187-001
堰ヲ	0000041187-001
堰ヲ切ル	0000041187-001
報イ	0000030853-001
報イル	0000003896-001
場所	0000060316-001
場所ヲ	0000060316-001
場所ヲ踏ム	0000060316-001
塁	0000080868-001
塁ヲ	0000080868-001
塁ヲ摩ス	0000080868-001
塒	0000054053-001
塒ヲ	0000054053-001
塒ヲ巻ク	0000054053-001
塗	0000007619-001
塗ル	0000011031-001	0000055247-001	0000072135-001
塗レル	0000004070-001
塗中	0000007619-001
塗中ニ	0000007619-001
塞ガラナイ	0000000602-001
塞ガル	0000050621-001	0000074182-001
塞翁	0000057682-001
塞翁ガ	0000057682-001
塩	0000000354-001	0000056463-001
塵	0000005383-001	0000005899-001	0000049294-001	0000063013-001
塵モ	0000049294-001
塵モ積モレバ山トナル	0000049294-001
塵ヲ	0000005899-001	0000063013-001
境	0000077472-001
境ヲ	0000077472-001
墓場	0000077897-001
墓場マデ	0000077897-001
墓穴	0000070076-001
墓穴ヲ	0000070076-001
墓穴ヲ掘ル	0000070076-001
墜	0000018315-001
墜ツ	0000018315-001
墨	0000039973-001	0000039974-001	0000039975-001	0000077557-001
墨ノ	0000039973-001
墨ノ衣	0000039973-001
墨ヲ	0000039974-001	0000039975-001
墨ヲ打ツ	0000039974-001
墨ヲ流シタヨウ	0000039975-001
壁	0000013386-001
壁ニ	0000013386-001
壁ニ耳アリ	0000013386-001
壊ス	0000013807-001
士	0000029773-001
士ハ	0000029773-001
士ハ己ヲ知ル者ノ為ニ死ス	0000029773-001
士族	0000031263-001
士族ノ	0000031263-001
士族ノ商法	0000031263-001
声	0000010020-001	0000024796-001	0000024797-001	0000024798-001	0000024799-001	0000024800-001	0000024801-001	0000024802-001	0000024803-001	0000025380-001	0000064051-001
声ガ	0000024796-001
声ガ掛カル	0000024796-001
声ニ	0000064051-001
声ノ	0000024798-001
声ノ下カラ	0000024798-001
声ヲ	0000024799-001	0000024800-001	0000024801-001	0000024802-001	0000024803-001	0000025380-001
声ヲ吞ム	0000024803-001
声ヲ大ニスル	0000024802-001
声ヲ掛ケル	0000024799-001
声ヲ揃エル	0000024801-001
声ヲ殺ス	0000024800-001
声涙	0000041077-001
声涙俱ニ	0000041077-001
声涙俱ニ下ル	0000041077-001
声無キ声	0000024797-001
売リ言葉	0000006305-001
売リ言葉ニ	0000006305-001
売リ言葉ニ買イ言葉	0000006305-001
売ル	0000001609-001	0000009779-001	0000022306-001	0000055458-001	0000072478-001	0000078285-001
売レル	0000011024-001
売言葉	0000006305-001
売言葉ニ	0000006305-001
売言葉ニ買イ言葉	0000006305-001
壺	0000026001-001	0000050288-001
壺ニ	0000050288-001
壺ニ嵌マル	0000050288-001
壺中	0000026001-001
壺中ノ	0000026001-001
壺中ノ天地	0000026001-001
変エル	0000015317-001	0000074365-001
変ジテ	0000042996-001	0000043391-001
変ワル	0000054130-001	0000063643-001
変ワレバ	0000054130-001
外	0000013670-001	0000023137-001	0000026400-001	0000032317-001	0000044478-001	0000069927-001	0000069928-001
外サレル	0000060262-001
外ス	0000000814-001	0000061438-001
外デ	0000069927-001
外デモ	0000069927-001
外デモナイ	0000069927-001
外ナラナイ	0000069928-001
外堀	0000044114-001
外堀ヲ	0000044114-001
外堀ヲ埋メル	0000044114-001
外方	0000044068-001
外方ヲ	0000044068-001
外方ヲ向ク	0000044068-001
外面	0000022123-001
外面如菩薩内心如夜叉	0000022123-001
多イ	0000015280-001	0000048065-001
多ク	0000042547-001
多シ	0000023844-001
多分	0000025973-001
多勢	0000046097-001
多勢ニ	0000046097-001
多勢ニ無勢	0000046097-001
多多	0000046112-001
多多マスマス弁ズ	0000046112-001
多生	0000003585-001	0000044072-001
多生ノ	0000003585-001	0000044072-001
多芸	0000045891-001
多芸ハ	0000045891-001
多芸ハ無芸	0000045891-001
夜	0000057073-001	0000061787-001	0000077952-001	0000077953-001	0000077954-001	0000077955-001	0000079006-001	0000079007-001
夜ノ	0000061787-001	0000079006-001	0000079007-001
夜ノ目	0000077951-001
夜ノ目モ	0000077951-001
夜ノ目モ寝ナイ	0000077951-001
夜ノ錦	0000079007-001
夜ノ鶴	0000079006-001
夜モ	0000077952-001
夜モ日モ明ケナイ	0000077952-001
夜ヲ	0000077953-001	0000077954-001	0000077955-001
夜ヲ徹スル	0000077954-001
夜ヲ日ニ継グ	0000077955-001
夜ヲ籠メテ	0000077953-001
夜目	0000078945-001
夜目遠目笠ノ	0000078945-001
夜目遠目笠ノ内	0000078945-001
夜行クガ如シ	0000057073-001
夢	0000003957-001	0000006615-001	0000014873-001	0000018753-001	0000024748-001	0000026004-001	0000048037-001	0000061787-001	0000077848-001	0000077849-001	0000077850-001	0000077851-001	0000077852-001	0000077853-001	0000077854-001	0000077855-001
夢ニ	0000077848-001
夢ニ夢見ル	0000077848-001
夢ノ	0000077849-001	0000077850-001
夢ノマタ夢	0000077849-001
夢ノ世	0000077850-001
夢ハ	0000077851-001
夢ハ逆夢	0000077851-001
夢ヲ	0000077852-001	0000077853-001	0000077854-001	0000077855-001
夢ヲ描ク	0000077852-001
夢ヲ結ブ	0000077855-001
夢ヲ見ル	0000077854-001
夢ヲ託スル	0000077853-001
夢枕	0000077869-001
夢枕ニ	0000077869-001
夢枕ニ立ツ	0000077869-001
夢見ル	0000077848-001
大	0000024802-001	0000035115-001	0000044650-001
大キイ	0000056875-001	0000057015-001
大キナ	0000008013-001
大キナオ世話	0000008013-001
大キナ顔ヲ	0000008014-001
大キナ顔ヲスル	0000008014-001
大ナリ	0000044648-001
大ナリ小ナリ	0000044648-001
大ニ	0000024802-001
大ノ	0000035115-001
大ノ字	0000044649-001
大ハ	0000044650-001
大ハ小ヲ兼ネル	0000044650-001
大事ノ	0000045002-001
大事ノ前ノ小事	0000045002-001
大事ヲ	0000045003-001
大事ヲ取ル	0000045003-001
大勇	0000045503-001	0000045504-001
大勇ハ	0000045503-001	0000045504-001
大勇ハ怯ナルガ如シ	0000045503-001
大勇ハ闘ワズ	0000045504-001
大口	0000008026-001
大口ヲ	0000008026-001
大口ヲ叩ク	0000008026-001
大同	0000035284-001
大同ニ	0000035284-001
大向ウ	0000008221-001
大向ウヲ	0000008221-001
大向ウヲ唸ラセル	0000008221-001
大向コウ	0000008221-001
大向コウヲ	0000008221-001
大向コウヲ唸ラセル	0000008221-001
大山	0000044965-001
大山鳴動シテ	0000044965-001
大山鳴動シテ鼠一匹	0000044965-001
大廈	0000044740-001
大廈ノ	0000044740-001
大廈ノ倒レントスルハ一木ノ支ウル所ニアラズ	0000044740-001
大怪我	0000056384-001
大怪我ノ	0000056384-001
大悟	0000044815-001
大悟ノ	0000044815-001
大手	0000008095-001
大手ヲ	0000008095-001
大手ヲ振ル	0000008095-001
大旱	0000044782-001
大旱ノ	0000044782-001
大旱ノ雲霓ヲ望ムガ如シ	0000044782-001
大木	0000005970-001
大樹	0000079011-001
大樹ノ	0000079011-001
大欲	0000045524-001
大欲ハ	0000045524-001
大欲ハ無欲ニ似タリ	0000045524-001
大海	0000002574-001	0000044757-001	0000044758-001
大海ノ	0000044757-001
大海ノ一粟	0000044757-001
大海ハ	0000044758-001
大海ハ芥ヲ選バズ	0000044758-001
大海ヲ	0000002574-001
大男	0000007989-001
大男総身ニ	0000007989-001
大男総身ニ知恵ガ回リカネ	0000007989-001
大疑ハ	0000044815-001
大疑ハ大悟ノ基	0000044815-001
大目	0000008226-001
大目ニ	0000008226-001
大目ニ見ル	0000008226-001
大知	0000045216-001
大知ハ	0000045216-001
大知ハ愚ノ如シ	0000045216-001
大義	0000044812-001
大義親ヲ	0000044812-001
大義親ヲ滅ス	0000044812-001
大船	0000008175-001
大船ニ	0000008175-001
大船ニ乗ッタヨウ	0000008175-001
大行	0000044913-001
大行ハ	0000044913-001
大行ハ細瑾ヲ顧ミズ	0000044913-001
大行ハ細謹ヲ顧ミズ	0000044913-001
大見得	0000008208-001
大見得ヲ	0000008208-001
大見得ヲ切ル	0000008208-001
大賢	0000044883-001
大賢ハ	0000044883-001
大賢ハ愚ナルガ如シ	0000044883-001
大鉈	0000008132-001
大鉈ヲ	0000008132-001
大鉈ヲ振ルウ	0000008132-001
大阪	0000008037-001
大阪ノ	0000008037-001
大阪ノ食イ倒レ	0000008037-001
大隠	0000044703-001
大隠ハ	0000044703-001
大隠ハ市ニ隠ル	0000044703-001
大風呂敷	0000008179-001
大風呂敷ヲ	0000008179-001
大風呂敷ヲ広ゲル	0000008179-001
天	0000051958-001	0000051959-001	0000051960-001	0000051961-001	0000051962-001	0000051963-001	0000051964-001	0000051965-001	0000054828-001
天ニ	0000051959-001	0000051960-001	0000051961-001
天ニモ	0000051961-001
天ニモ昇ル心地	0000051961-001
天ニ口ナシ人ヲ以テ言ワシム	0000051959-001
天ニ唾スル	0000051960-001
天ハ	0000051962-001	0000051963-001
天ハ二物ヲ与エズ	0000051962-001
天ハ自ラ助クル者ヲ助ク	0000051963-001
天ヲ	0000051964-001	0000051965-001	0000054828-001
天ヲ摩スル	0000051965-001
天ヲ衝ク	0000051964-001
天下	0000003723-001	0000013170-001	0000052013-001	0000052014-001	0000052015-001
天下ノ	0000003723-001	0000013170-001
天下ハ	0000052013-001
天下ハ回リ持チ	0000052013-001
天下ヲ	0000052015-001
天下ヲ取ル	0000052015-001
天下晴レテ	0000052014-001
天井	0000013792-001	0000052233-001	0000052234-001	0000078613-001
天井ヲ	0000052234-001	0000078613-001
天井ヲ打ツ	0000052234-001
天井知ラズ	0000052233-001
天命	0000037950-001
天命ヲ	0000037950-001
天地	0000026001-001	0000065650-001
天地ニ	0000065650-001
天狗	0000052106-001
天狗ニ	0000052106-001
天狗ニナル	0000052106-001
天秤	0000052447-001
天秤ニ	0000052447-001
天秤ニ掛ケル	0000052447-001
天網	0000052500-001
天網恢恢疎ニ	0000052500-001
天網恢恢疎ニシテ漏ラサズ	0000052500-001
天辺	0000001190-001
天辺カラ	0000001190-001
天馬	0000052421-001
天馬空ヲ	0000052421-001
天馬空ヲ行ク	0000052421-001
天高ク馬肥ユル	0000051958-001
太イ	0000016798-001
太刀打チ	0000046214-001
太刀打チデキナイ	0000046214-001
太鼓	0000013175-001	0000044897-001
太鼓デ	0000013175-001
太鼓ヲ	0000044897-001
太鼓ヲ叩ク	0000044897-001
夫婦	0000058938-001	0000065373-001
夫婦ハ	0000065373-001
夫婦ハ二世	0000065373-001
失ウ	0000004721-001	0000015315-001	0000018329-001	0000052577-001	0000052982-001
失スル	0000008767-001
失敗	0000031840-001
失敗ハ	0000031840-001
失敗ハ成功ノモト	0000031840-001
失笑	0000031737-001
失笑ヲ	0000031737-001
失笑ヲ買ウ	0000031737-001
夷	0000002523-001
夷ヲ	0000002523-001
夷ヲ以テ夷ヲ制ス	0000002523-001
奇	0000015341-001
奇ヲ	0000015341-001
奇ヲ衒ウ	0000015341-001
奇貨	0000015535-001
奇貨居クベシ	0000015535-001
奏スル	0000023192-001
契リ	0000007297-001	0000047790-001	0000057145-001
契リヲ	0000047790-001
契リヲ結ブ	0000047790-001
奥山	0000005180-001
奥歯	0000008449-001
奥歯ニ	0000008449-001
奥歯ニ物ガ挟マッタヨウ	0000008449-001
奪ウ	0000008317-001	0000025463-001	0000074377-001
奪ワレル	0000000932-001
女	0000008997-001	0000009899-001	0000031583-001
女ハ	0000008997-001
女三人	0000009899-001
女三人寄レバ姦シイ	0000009899-001
女子	0000036778-001
女子ト	0000036778-001
女子ト小人トハ養イ難シ	0000036778-001
好カナイ	0000073888-001
好キコソ	0000039198-001
好キコソ物ノ上手ナレ	0000039198-001
好キナ	0000050906-001
好キ好キ	0000046437-001
好ム	0000026196-001
好事	0000023844-001	0000023845-001
好事門ヲ	0000023845-001
好事門ヲ出デズ	0000023845-001
好事魔	0000023844-001
好事魔多シ	0000023844-001
如カズ	0000029427-001	0000064258-001
如何	0000002848-001
如何セン	0000002847-001
如何トモシ難イ	0000002848-001
如夜叉	0000022123-001
如菩薩内心	0000022123-001
妙	0000002723-001
始マラナイ	0000060291-001
始メヨ	0000010183-001
委細	0000003114-001
委細構ワズ	0000003114-001
姦シイ	0000009899-001
姸	0000022225-001
姸ヲ	0000022225-001
姸ヲ競ウ	0000022225-001
姿	0000039164-001
姿ヲ	0000039164-001
姿ヲ消ス	0000039164-001
威	0000054868-001
威ス	0000016794-001
威ヲ	0000054868-001
娘	0000074027-001
娘一人ニ	0000074027-001
娘一人ニ婿八人	0000074027-001
婿	0000074027-001
婿八人	0000074027-001
嫁	0000000565-001
嫁ニ	0000000565-001
嫁入リ	0000016418-001
嫌ト	0000004553-001
嫌トイウホド	0000004553-001
嫌ワズ	0000054131-001
子	0000002594-001	0000007722-001	0000007749-001	0000011003-001	0000014104-001	0000020219-001	0000023091-001	0000023092-001	0000023093-001	0000030864-001	0000032138-001	0000055936-001	0000055937-001	0000058375-001	0000073064-001	0000075648-001	0000079907-001
子ト	0000055936-001
子ニ	0000002594-001	0000007722-001	0000007749-001	0000014104-001
子ニハ	0000014104-001
子ノ	0000032138-001	0000073064-001
子ハ	0000011003-001	0000023091-001	0000023092-001
子ハ三界ノ首枷	0000023092-001
子ハ鎹	0000023091-001
子モ	0000055937-001	0000075648-001
子ユエノ	0000023093-001
子ユエノ闇	0000023093-001
子ヲ	0000020219-001	0000058375-001
子供	0000026296-001	0000026297-001
子供ノ	0000026296-001
子供ノ使イ	0000026296-001
子供ハ	0000026297-001
子供ハ風ノ子	0000026297-001
子細	0000030808-001
子細ニ	0000030808-001
子細ニ及バズ	0000030808-001
子落トシ	0000030864-001
孔明	0000031086-001
字	0000014094-001	0000060560-001	0000074352-001
字モ	0000074352-001
字ヲ	0000060560-001
存ジノ	0000044478-001
存ジノ外	0000044478-001
存ス	0000059114-001
存亡	0000044535-001
存亡ノ	0000044535-001
存亡ノ機	0000044535-001
孝	0000013776-001
孝アリ	0000013776-001
孟母	0000075264-001	0000075265-001
孟母三遷ノ	0000075264-001
孟母三遷ノ教エ	0000075264-001
孟母断機ノ	0000075265-001
孟母断機ノ教エ	0000075265-001
学	0000023838-001
守ル	0000019242-001
安カロウ	0000076502-001
安カロウ悪カロウ	0000076502-001
安ンゾ	0000007401-001
安物	0000076522-001
安物買イノ	0000076522-001
安物買イノ銭失イ	0000076522-001
完膚	0000015083-001
完膚無キマデニ	0000015083-001
官軍	0000012748-001
宝	0000045717-001
宝ノ	0000045717-001
宝ノ持チ腐レ	0000045717-001
実	0000003849-001	0000005630-001	0000055455-001	0000055462-001	0000061042-001	0000061120-001	0000072497-001
実ガ	0000061120-001
実チテ	0000043555-001
実ノ	0000055455-001
実モ	0000061042-001
実ヲ	0000003849-001	0000055462-001	0000072497-001
実ヲ結ブ	0000072497-001
客	0000016829-001	0000065584-001
客ト	0000016829-001	0000065584-001
客ト白鷺ハ立ッタガ見事	0000016829-001
宴	0000029271-001
家	0000041245-001
家ニ	0000041245-001
家ニハ	0000041245-001
家書	0000012131-001
家書万金ニ	0000012131-001
家書万金ニ抵ル	0000012131-001
宿	0000013879-001
宿ス	0000046592-001
宿ル	0000035694-001
寂シイ	0000066681-001
寄セル	0000025471-001	0000060560-001
寄ラナイ	0000009419-001
寄ラバ	0000079011-001
寄ラバ大樹ノ陰	0000079011-001
寄リ付ケナイ	0000001032-001
寄ル	0000079013-001
寄ルト	0000079012-001
寄ルト触ルト	0000079012-001
寄ル年波ニハ勝テナイ	0000079013-001
寄レバ	0000009899-001	0000029613-001
寅	0000024828-001
富ム	0000034911-001
寒	0000014461-001	0000014462-001
寒カラシメル	0000038249-001
寒ク	0000041391-001
寒サモ	0000001287-001
寒九ノ	0000014461-001	0000014462-001
寒九ノ水	0000014462-001
寒九ノ雨	0000014461-001
寝	0000002580-001
寝カス	0000013172-001
寝タ	0000058375-001
寝タ子ヲ起コス	0000058375-001
寝テ	0000013418-001
寝テモ	0000058376-001
寝テモ覚メテモ	0000058376-001
寝ナイ	0000077951-001
寝モ	0000002580-001
寝モ寝ラレズ	0000002580-001
寝ラレズ	0000002580-001
寝刃	0000058170-001
寝刃ヲ	0000058170-001
寝刃ヲ合ワス	0000058170-001
寝床	0000005987-001
寝息	0000057984-001
寝息ヲ	0000057984-001
寝息ヲ窺ウ	0000057984-001
寝耳	0000058322-001
寝耳ニ	0000058322-001
寝耳ニ水	0000058322-001
寝覚メ	0000058116-001
寝覚メガ	0000058116-001
寝覚メガ悪イ	0000058116-001
寝言	0000053131-001
寝食	0000038059-001
寝食ヲ	0000038059-001
寝食ヲ忘レル	0000038059-001
寝首	0000058066-001
寝首ヲ	0000058066-001
寝首ヲ搔ク	0000058066-001
審判	0000027511-001
寸鉄	0000040228-001
寸鉄人	0000040228-001
寸鉄人ヲ	0000040228-001
寸鉄人ヲ刺ス	0000040228-001
対シテ	0000005477-001
対岸	0000044797-001
対岸ノ	0000044797-001
対岸ノ火事	0000044797-001
射ヨ	0000035155-001
射ル	0000040544-001	0000045926-001	0000071945-001
射ント	0000035155-001
射当テル	0000019031-001
将	0000035155-001	0000057615-001	0000059373-001
将ハ	0000059373-001
将ヲ	0000035155-001	0000057615-001
将ヲ射ント欲スレバマズ馬ヲ射ヨ	0000035155-001
将星	0000035864-001
将星落ツ	0000035864-001
小	0000035115-001	0000044650-001
小サイ	0000016797-001
小サク	0000047626-001
小サクナル	0000047626-001
小ナリ	0000044648-001
小ノ	0000035115-001
小ノ虫ヲ殺シテ大ノ虫ヲ助ケル	0000035115-001
小ヲ	0000044650-001
小事	0000045002-001
小人	0000035814-001	0000036778-001
小人ト	0000036778-001
小人トハ	0000036778-001
小人閑居シテ	0000035814-001
小人閑居シテ不善ヲナス	0000035814-001
小僧	0000076057-001
小判	0000058076-001
小唄	0000062803-001
小回リ	0000026618-001
小回リガ	0000026618-001
小回リガ利ク	0000026618-001
小廻リ	0000026618-001
小廻リガ	0000026618-001
小廻リガ利ク	0000026618-001
小想	0000000164-001
小想モ	0000000164-001
小手	0000026144-001
小手ヲ	0000026144-001
小手ヲ翳ス	0000026144-001
小異	0000035284-001
小異ヲ	0000035284-001
小異ヲ捨テテ大同ニ就ク	0000035284-001
小粒	0000029440-001
小粒デ	0000029440-001
小粒デモ	0000029440-001
小糠	0000026345-001
小糠三合	0000026345-001
小糠三合持ッタラ養子ニ行クナ	0000026345-001
小耳	0000026641-001
小耳ニ	0000026641-001
小耳ニ挟ム	0000026641-001
小股	0000026589-001
小股ノ	0000026589-001
小股ノ切レ上ガッタ	0000026589-001
小言	0000060228-001
小言ヲ	0000060228-001
小首	0000025243-001
小首ヲ	0000025243-001
小首ヲカシゲル	0000025243-001
小骨	0000026545-001
小骨ガ	0000026545-001
小骨ガ折レル	0000026545-001
少シ	0000004450-001
少年	0000036096-001
少年老イ易ク学成リ難シ	0000036096-001
尖ラス	0000019810-001	0000019905-001
就ク	0000035284-001	0000054079-001
就クガ如シ	0000072731-001
尻	0000001184-001	0000037222-001	0000037223-001	0000037224-001	0000037225-001	0000037226-001	0000037227-001	0000037228-001	0000037229-001	0000037230-001	0000037231-001	0000037232-001	0000037233-001	0000037234-001	0000037235-001	0000037236-001	0000067911-001
尻ガ	0000037222-001	0000037223-001	0000037224-001	0000037225-001	0000037226-001	0000037227-001
尻ガ割レル	0000037227-001
尻ガ暖マル	0000037222-001
尻ガ来ル	0000037225-001
尻ガ軽イ	0000037224-001
尻ガ重イ	0000037223-001
尻ガ長イ	0000037226-001
尻ニ	0000037228-001	0000037229-001	0000037230-001
尻ニ帆ヲ掛ケル	0000037230-001
尻ニ敷ク	0000037228-001
尻ニ火ガツク	0000037229-001
尻ヲ	0000037231-001	0000037232-001	0000037233-001	0000037234-001	0000037235-001	0000037236-001
尻ヲ叩ク	0000037232-001
尻ヲ拭ウ	0000037233-001
尻ヲ持チ込ム	0000037236-001
尻ヲ据エル	0000037231-001
尻ヲ捲ル	0000037235-001
尻ヲ端折ル	0000037234-001
尻尾	0000031866-001	0000031867-001	0000031868-001	0000031869-001
尻尾ヲ	0000031866-001	0000031867-001	0000031868-001	0000031869-001
尻尾ヲ出ス	0000031866-001
尻尾ヲ巻ク	0000031869-001
尻尾ヲ振ル	0000031868-001
尻尾ヲ摑ム	0000031867-001
尻尾切リ	0000053671-001
尻毛	0000037274-001
尻毛ヲ	0000037274-001
尻毛ヲ抜ク	0000037274-001
尻目	0000037310-001
尻目ニ	0000037310-001
尻目ニ掛ケル	0000037310-001
尻馬	0000037253-001
尻馬ニ	0000037253-001
尻馬ニ乗ル	0000037253-001
尽カス	0000000165-001
尽キル	0000000163-001	0000012557-001	0000073457-001	0000073503-001	0000077828-001
尽キ果テル	0000000164-001
尽クシテ	0000037950-001
尽クシ難イ	0000063513-001	0000063540-001
尽クス	0000002561-001	0000026274-001	0000050651-001
尽クセリ	0000003483-001
尾	0000007619-001	0000007620-001	0000011865-001	0000044638-001
尾ヨリ	0000044638-001
尾ヲ	0000007619-001	0000007620-001	0000011865-001
尾ヲ塗中ニ曳ク	0000007619-001
尾ヲ引ク	0000007620-001
尾大	0000063367-001
尾大掉ワズ	0000063367-001
尾羽	0000009178-001
尾羽打チ枯ラス	0000009178-001
尾鰭	0000009259-001	0000009260-001
尾鰭ガ	0000009259-001
尾鰭ガ付ク	0000009259-001
尾鰭ヲ	0000009260-001
尾鰭ヲ付ケル	0000009260-001
局	0000054053-001
局ヲ	0000054053-001
屁	0000012930-001	0000037858-001	0000067908-001	0000067909-001	0000067910-001	0000067911-001
屁デ	0000067908-001
屁デモ	0000067908-001
屁デモナイ	0000067908-001
屁ト	0000067909-001
屁トモ	0000067909-001
屁トモ思ワナイ	0000067909-001
屁ノ	0000067910-001
屁ノ河童	0000067910-001
屁モ	0000037858-001
屁ヲ	0000067911-001
屁ヲヒッテ尻スボメ	0000067911-001
居	0000017468-001
居テ	0000047579-001
居ヌ	0000009134-001
居ハ	0000017468-001
居ハ気ヲ移ス	0000017468-001
居候	0000003354-001
居候三杯目ニハ	0000003354-001
居候三杯目ニハソット出シ	0000003354-001
居所	0000061656-001	0000073890-001
居所ガ	0000061656-001	0000073890-001
屈スル	0000063103-001
屈メル	0000025613-001
届ク	0000013681-001	0000050615-001	0000074342-001
屋	0000008413-001
屋上	0000008424-001
屋上屋	0000008424-001
屋上屋ヲ	0000008424-001
屋上屋ヲ架ス	0000008424-001
屋下	0000008413-001
屋下ニ屋ヲ	0000008413-001
屋下ニ屋ヲ架ス	0000008413-001
屍	0000030308-001
屍ニ	0000030308-001
屍ニ鞭打ツ	0000030308-001
屠所	0000054258-001
屠所ノ	0000054258-001
屠所ノ羊	0000054258-001
履	0000013006-001
履カセル	0000021772-001
履ヲ	0000013006-001
山	0000001399-001	0000006100-001	0000014053-001	0000030182-001	0000049294-001	0000076753-001	0000076755-001	0000076756-001	0000076757-001	0000076758-001
山ガ	0000076753-001
山ガ見エル	0000076753-001
山ト	0000001399-001	0000049294-001
山ノ	0000006100-001	0000014053-001
山ヲ	0000030182-001	0000076758-001
山ヲ掛ケル	0000076758-001
山上	0000029443-001
山上ノ	0000029443-001
山上ノ垂訓	0000029443-001
山中	0000029566-001
山中暦日ナシ	0000029566-001
山椒	0000029440-001
山椒ハ	0000029440-001
