C	0000004281	0000004283	0000004284	0000004286	0000026399
cc	0000004923
conscience-stricken	0000006622
cuckoo clock	0000007601
reinforced concrete	0000027151
correspondence course	0000007048
certified check	0000005043
closed-circuit television	0000005802
domestic science	0000009389
confidence trick	0000006530
coincidence	0000006037
on-deck circle	0000022571
encyclopedic	0000010550
district council	0000009203
chief executive officer	0000005308
Chinese checkers	0000005356
circumference	0000005552
rocket science	0000027920
electron microscope	0000010317
electric current	0000010285
computer science	0000006410
science fiction	0000028754
electric shock	0000010289
security check	0000029053
checkout counter	0000005226
eclecticism	0000010103
eccentricity	0000010094
civic center	0000005590
counterclockwise	0000007147
eclectic	0000010102
conscience	0000006621
eccentric	0000010093
succulence	0000032116
concurrence	0000006479
occurrence	0000022360
choc-ice	0000005389
cross-check	0000007477
vicious circle	0000035742
Security Council	0000029054
vicious cycle	0000035742
socioeconomic	0000030591
circumspection	0000005558
circumcise	0000005550
circumspect	0000005557
concentric	0000006436
Connecticut	0000006607
chocoholic	0000005393
circumcision	0000005551
circumlocution	0000005553
city council	0000005581
conspicuous consumption	0000006678
microscopic	0000020430
circuit court	0000005538
succinctly	0000032114-001
cyclic	0000007758
concoction	0000006466
succinct	0000032114
cockcrow	0000005942
concoct	0000006465
coccyx	0000005934
second childhood	0000029004
condescending	0000006489
disconnected	0000008935
disconcerted	0000008932
condescend	0000006488
gross domestic product	0000014297
color-coded	0000006145
Chinese medicine	0000005358
precedence	0000025286
trickle-down effect	0000034185
self-confidence	0000029129
videoconferencing	0000035763
chicken feed	0000005297
convenience food	0000006854
genetic code	0000013478
medicine chest	0000020163
indirect speech	0000016578
direct speech	0000008846
checkered	0000005219
decompression sickness	0000008117
consumer price index	0000006731
iridescence	0000017381
preconceived	0000025308
well-connected	0000036412
compound sentence	0000006383
correspondence	0000007047
credence	0000007358
noncommissioned officer	0000021983
commissioned officer	0000006247
immunodeficiency	0000016186
deficiency	0000008200
confidence	0000006529
driving licence	0000009757
succeeding	0000032106
hydroelectric	0000015896
psychedelic	0000025957
checked	0000005215
unchecked	0000034674
insecticide	0000016916
misconceived	0000020677
incidence	0000016409
licenced	0000018720
dress circle	0000009699
condescension	0000006490
indecency	0000016511
counterproductive	0000007159
conceited	0000006428
direct current	0000008827
protective custody	0000025871
preoccupied	0000025391
cockeyed	0000005945
collected	0000006096
condolence	0000006499
close-cropped	0000005799
unconcerned	0000034695
unconnected	0000034699
concerned	0000006443
unreconstructed	0000035135
connected	0000006606
concede	0000006426
crescendo	0000007391
concerted	0000006446
decency	0000008067
source code	0000030815
succeed	0000032104	0000032105
correction fluid	0000007039
disconcerting	0000008933
round-the-clock	0000028086
printed circuit	0000025586
disconnection	0000008936
coincident	0000006038
coincide	0000006036
superconductivity	0000032283
disc jockey	0000008919
student council	0000031941
ice-cold	0000015983
crocodile	0000007456
semiconductor	0000029221
unconvinced	0000034709
disconnect	0000008934
convinced	0000006889
unoccupied	0000035076
disconcert	0000008931
constricted	0000006707
Occident	0000022348
conducive	0000006504
occupied	0000022356
codices	0000005977
crocked	0000007453
conclude	0000006461
superconductor	0000032284
cold comfort	0000006056
lightning conductor	0000018804
cloud computing	0000005838
concluding	0000006462
crowdsourcing	0000007521
Orthodox Church	0000022872
schoolchild	0000028730
school district	0000028732
witch doctor	0000036888
woodchuck	0000036965
district court	0000009204
misconduct	0000020679
conduction	0000006507
woodcock	0000036966
common cold	0000006258
cold cuts	0000006058
concord	0000006468
Concord	0000006469
conductor	0000006508
conduct	0000006505	0000006506
reflecting telescope	0000027032
teleconference	0000033008
electronic engineering	0000010312
emergency services	0000010440
Chief Executive	0000005307
news conference	0000021779
press conference	0000025458
cross-reference	0000007498
counterintelligence	0000007153
convenience store	0000006855
centerpiece	0000004989
Secret Service	0000029038
excellence	0000011108
complex sentence	0000006356
cost-effective	0000007091
neckerchief	0000021633
life sciences	0000018769
picket fence	0000024355
fluorescence	0000012373
conference	0000006519
concrete jungle	0000006475
convergence	0000006863
comprehensive school	0000006388
cheesecloth	0000005248
phosphorescence	0000024288
incoherence	0000016438
spellchecker	0000031024
coherence	0000006027
reminiscence	0000027255
inconvenience	0000016474
electronic money	0000010314
encirclement	0000010529
persecution complex	0000024079
secret police	0000029037
incompetence	0000016449
concrete mixer	0000006477
convenience	0000006853
coexistence	0000005991
quiescence	0000026350
reticence	0000027569
Excellency	0000011109
electrocute	0000010297
commencement	0000006226
e-commerce	0000010112
competence	0000006328
consequence	0000006637
recurrence	0000026937
self-sufficiency	0000029192
inefficiency	0000016646
ticket office	0000033490
police officer	0000024873
coefficient	0000005984
efficiency	0000010188
coffee cup	0000005998
foregone conclusion	0000012568
chief justice	0000005309
perfect pitch	0000023995
self-checkout	0000029127
munificence	0000021325
life cycle	0000018750
self-consciousness	0000029131-001
police force	0000024871
confectioner	0000006512
confectionery	0000006513
confluence	0000006552
electric light	0000010288
three-ring circus	0000033406
community college	0000006290
closing ceremony	0000005820
single currency	0000029988
cosmetic surgery	0000007075
concierge	0000006455
egocentric	0000010213
geocentric	0000013522
luncheon voucher	0000019374
multiple-choice	0000021296
ice hockey	0000015990
home economics	0000015466
ethnocentric	0000010962
spellcheck	0000031023
checker	0000005216	0000005217
checkers	0000005220
touch screen	0000033866
coherency	0000006027
creche	0000007357
screech	0000028838
civil service	0000005611
poetic justice	0000024809
sticker price	0000031616
semicircle	0000029219
inner circle	0000016865
electricity	0000010287
community service	0000006291
incontinence	0000016471
precipice	0000025295
cookie-cutter	0000006911
cookie cutter	0000006910
cricketer	0000007411
collectively	0000006101
collectors item	0000006105
collective noun	0000006102
recollection	0000026878
collective	0000006099
licence	0000018719
electrocution	0000010298
reconcile	0000026882
electronics	0000010315
electronic	0000010308
consecutively	0000006633-001
encircle	0000010528
telescopic	0000033029
electric	0000010280
successively	0000032111-001
community center	0000006289
innocence	0000016873
interconnect	0000017107
continence	0000006775
preconception	0000025309
conciseness	0000006459-002
connective	0000006609
reconstructive	0000026892
consecutive	0000006633
conceive	0000006431
city centre	0000005580
science	0000028753
stereoscopic	0000031581
crosspiece	0000007494
corrective	0000007040
coercive	0000005989
crevice	0000007399
successive	0000032111
conjecture	0000006593
cockerel	0000005943
crew neck	0000007403
recollect	0000026877
clemency	0000005717
corpulence	0000007031
counterculture	0000007148
concretely	0000006476
truculence	0000034293
recycle	0000026940
commence	0000006225
commerce	0000006235
ensconce	0000010658
correctness	0000007042
concrete	0000006473	0000006474
crescent	0000007392
coerce	0000005987
secrecy	0000029025
insufficiency	0000017017
sufficiency	0000032145
microfiche	0000020420
unscientific	0000035170
scientific	0000028756
proficiency	0000025702
specific	0000030975
self-consciously	0000029131-002
self-conscious	0000029131
confection	0000006511
unsuccessfully	0000035212
successfully	0000032109
unsuccessful	0000035211
successful	0000032108
going concern	0000013856
churchgoer	0000005496
spring chicken	0000031216
recycling	0000026941
concerning	0000006444
contingency	0000006782
cognoscenti	0000006022
cogency	0000006011
schizophrenic	0000028709
checklist	0000005223
chicken	0000005295
check-in	0000005221
checkpoint	0000005227
chicken pox	0000005298
chicle	0000005300
cliche	0000005731
Technicolor	0000032965
polytechnic	0000024953
chronicle	0000005477
chronicler	0000005478
clincher	0000005753
choleric	0000005404
crunch time	0000007555
pyrotechnics	0000026229
pyrotechnic	0000026228
choice	0000005395
pro-choice	0000025662
ricochet	0000027742
hectic	0000015037
check	0000005212	0000005213
culture shock	0000007631
shuttlecock	0000029777
chuckle	0000005488
checkroom	0000005228
spot check	0000031182
spot-check	0000031183
checkout	0000005225
checkup	0000005229
clench	0000005719
lunch counter	0000019370
scorcher	0000028776
crochet	0000007452
crotchet	0000007509
crotchety	0000007510
Czech	0000007778
criticise	0000007444
criticize	0000007446
picnicker	0000024367
stick insect	0000031621
ice pick	0000015996
icicle	0000016003
collectivism	0000006103
inconclusively	0000016459-001
conscientiously	0000006623-001
inconclusive	0000016459
licorice	0000018728
misconception	0000020678
circumvention	0000005562
semiconscious	0000029222
Mexico City	0000020389
scepticism	0000028696	0000030086
inconsistency	0000016465
conscientious	0000006623
reciprocity	0000026859
corner kick	0000006998
pickpocket	0000024362
time clock	0000033547
clockwise	0000005787
cockiness	0000005947
cricket	0000007409	0000007410
Cecil	0000004934
collection	0000006098
conclusively	0000006464-001
price control	0000025521
incorrectly	0000016481
conclusive	0000006464
concisely	0000006459-001
unicycle	0000034949
circle	0000005533
cleric	0000005724
circlet	0000005534
tricycle	0000034190
Celtic	0000004967
cuticle	0000007730
microcomputer	0000020418
economic	0000010113
economics	0000010116
circumvent	0000005561
microprocessor	0000020428
microscope	0000020429
cosmetic	0000007074
unconsciousness	0000034703
connection	0000006608
prince consort	0000025574
conception	0000006438
reconstruction	0000026891
concession	0000006451
consciousness	0000006627
convection	0000006851
crown princess	0000007526
crown prince	0000007525
consistency	0000006661
constituency	0000006696
convince	0000006888
coercion	0000005988
correction	0000007037
cross section	0000007500
Copernicus	0000006944
cornice	0000007005
incorrect	0000016480
constructive	0000006712
concise	0000006459
succession	0000032110
c-section	0000007581
conceit	0000006427
precinct	0000025290
-centric	0000005016
scenic	0000028690
precocious	0000025306
coppice	0000006952
cost price	0000007094
precocity	0000025307
occupier	0000022357
Cicero	0000005509
cut-price	0000007735
sceptic	0000028694	0000030084
Vespucci	0000035690
cockle	0000005948
clock tower	0000005784
cockney	0000005949
corkscrew	0000006985
crockery	0000007454
cocksure	0000005953
Crockett	0000007455
collector	0000006104
collect	0000006093
motorcycle	0000021151
concurrently	0000006480-001
cyclone	0000007761
succulent	0000032117
corpuscle	0000007034
correctly	0000007041
cycle	0000007755	0000007756
soccer mom	0000030564
unconcern	0000034694
concern	0000006442
concurrent	0000006480
connect	0000006605
pop concert	0000025007
concourse	0000006472
concerto	0000006450
concept	0000006437
crosscurrent	0000007480
reconstruct	0000026890
concert	0000006445
sconce	0000028767
currency	0000007675
preoccupy	0000025392
correct	0000007036
soccer	0000030563
success story	0000032113
successor	0000032112
crew cut	0000007401
success	0000032107
CFC	0000005060
cockfight	0000005946
conflicting	0000006551
chock-full	0000005392
crucifixion	0000007532
crucifix	0000007531
conflict	0000006549	0000006550
cruciform	0000007533
Confucius	0000006561
crucify	0000007534
right-click	0000027773
scorching	0000028777
unconvincingly	0000034710-001
convincingly	0000006890-001
unconvincing	0000034710
convincing	0000006890
cycling	0000007759
cocooning	0000005963
cost-cutting	0000007090
gyroscopic	0000014509
Ho Chi Minh City	0000015400
hotchpotch	0000015660
Scotch whisky	0000028793
Churchill	0000005497
choo-choo	0000005408
chop-chop	0000005414
hopscotch	0000015590
chow chow	0000005436
church	0000005495
chic	0000005289
silicon chip	0000029902
microchip	0000020416
Pinocchio	0000024484
zucchini	0000037381
Pyrrhic victory	0000026230
short circuit	0000029669
short-circuit	0000029670
chick	0000005293
chopsticks	0000005420
clinch	0000005752
cinch	0000005519
chronic	0000005474
psychotic	0000025980
cross-stitch	0000007501
chicory	0000005301
psychic	0000025962
hiccup	0000015202
schlock	0000028711
schmuck	0000028715
chock	0000005390
upchuck	0000035287
chuck	0000005486	0000005487
clutch	0000005873	0000005874
conch	0000006454
scrunch	0000028880
crunch	0000007554
crunchy	0000007556
hocus-pocus	0000015404
scorch	0000028774
crotch	0000007508
crouch	0000007511
Scotch	0000028790
scotch	0000028789
couch	0000007116
crutch	0000007566
conjunctivitis	0000006600
criticism	0000007445
Privy Councillor	0000025623
Cyrillic	0000007773
complicity	0000006362
clinic	0000005758
inconspicuously	0000016468-001
Privy Council	0000025622
misconstruction	0000020680
cynicism	0000007768
comic strip	0000006210
conscription	0000006630
inconspicuous	0000016468
constriction	0000006708
conviction	0000006887
picnic	0000024366
circuitous	0000005539
circuitry	0000005540
critic	0000007439
circuit	0000005535
civics	0000005591
civic	0000005589
conjunction	0000006599
ticktock	0000033494
pickup truck	0000024364
click	0000005732
cowlick	0000007251
rock music	0000027926
cockpit	0000005950
crick	0000007408
town councillor	0000033901
councillor	0000007129
motorcyclist	0000021152
curriculum	0000007680
unconsciously	0000034702
conclusion	0000006463
town council	0000033900
conspicuously	0000006679
councilor	0000007129
consciously	0000006626
council	0000007126
colic	0000006075
piccolo	0000024348
cyclist	0000007760
microcosm	0000020419
compunction	0000006400
country music	0000007176
comic	0000006207
cosmic	0000007076
circum-	0000005549
C in C	0000005518
construction	0000006710
concussion	0000006481
unconscious	0000034701
conspicuous	0000006677
conscious	0000006625
conscript	0000006628	0000006629
constrict	0000006706
convict	0000006885	0000006886
cynic	0000007766
sirocco	0000030022
crisscross	0000007436
cryptic	0000007572
circus	0000005563
conjunct	0000006598
clockwork	0000005788
clock	0000005782
oclock	0000022369
cluck	0000005860
cock	0000005936
stopcock	0000031740
cuckoo	0000007600
cocky	0000005958
crown colony	0000007523
occult	0000022350
Morocco	0000021065
morocco	0000021064
McCoy	0000020071
cocoon	0000005962
cross-country	0000007478
constructor	0000006713
county court	0000007182
coconut	0000005961
construct	0000006709
concur	0000006478
rococo	0000027932
occupy	0000022358
succor	0000032115
crocus	0000007457
succour	0000032115
occur	0000022359
stucco	0000031934
CCTV	0000004924
CD	0000004925	0000004926
DC	0000007959	0000007960	0000007961
recorded delivery	0000026898
decided	0000008078
closed-minded	0000005804
decidedly	0000008079
undecided	0000034725
interdependence	0000017112
suspended sentence	0000032426
second-degree	0000029007
independence	0000016534
dependence	0000008407
unprecedented	0000035100
independent school	0000016539
video recorder	0000035768
dejectedly	0000008257-001
dejected	0000008257
dependency	0000008408
undetected	0000034833
diffidence	0000008726
unscheduled	0000035169
record-holder	0000026900
scheduled	0000028699
sundrenched	0000032240
decide	0000008077
endocrine disruptor	0000010564
dissidence	0000009149
direct deposit	0000008829
unprejudiced	0000035102
prejudiced	0000025369
condensed milk	0000006486
discontentedly	0000008939-001
unconsidered	0000034704
discontented	0000008939
considered	0000006656
decider	0000008080
deductive	0000008147
secluded	0000028990
despondency	0000008535
unrecorded	0000035136
descend	0000008481
decode	0000008106
overcrowded	0000023050
decoder	0000008107
dress code	0000009700
deduce	0000008143
red-light district	0000026976
rice pudding	0000027729
gridlocked	0000014246
producer goods	0000025681
childminder	0000005326
sodium chloride	0000030609
middle school	0000020461
chidden	0000005303
cold-shoulder	0000006065
cold shoulder	0000006064
thundercloud	0000033460
undisciplined	0000034838
disinclined	0000009032
disciplined	0000008918
domiciled	0000009391
slipped disc	0000030273
unconditioned	0000034697
videodisc	0000035764
discredit	0000008962
dockside	0000009300
middle C	0000020446
undisclosed	0000034839
included	0000016433
second wind	0000029024
deduction	0000008146
divorced	0000009268
deciduous	0000008081
mollycoddle	0000020897
coddle	0000005968
closed-door	0000005803
world-record	0000037053
world record	0000037052
clouded	0000005840
cuddle	0000007603
coded	0000005970
code word	0000005973
crowded	0000007518
deduct	0000008144
crowdfunding	0000007519
child prodigy	0000005327
godchild	0000013825
childhood	0000005322
discord	0000008944
dry dock	0000009822
cuddly	0000007604
cruddy	0000007536
Dec	0000008042
cede	0000004937
Internet service provider	0000017173
time difference	0000033549
self-defence	0000029137
center fielder	0000004986
self-centered	0000029126
defenceless	0000008189
deference	0000008195
telephone directory	0000033020
three-cornered	0000033396
reported speech	0000027375
juvenile delinquency	0000017894
western medicine	0000036485
inexperienced	0000016674
detective novel	0000008565
president-elect	0000025450
detention center	0000008570
superintendence	0000032298
experienced	0000011247
expedience	0000011232
deterrence	0000008582
coffee grinder	0000005999
indifference	0000016565
difference	0000008717
side effect	0000029827
self-confessed	0000029128
force-feed	0000012542
self-indulgence	0000029163
fin de siecle	0000011980
civil defense	0000005593
electrified	0000010291
center field	0000004985
deceitfulness	0000008061-002
self-destructive	0000029141
defective	0000008182
self-centred	0000029126
defence	0000008184	0000008188
listening device	0000018933
single-decker	0000029989
exceedingly	0000011106
divergence	0000009235
neglected	0000021660
decipherment	0000008089
henpecked	0000015112
reschedule	0000027433
entrenched	0000010717
wretchedness	0000037122-002
chequered	0000005219	0000005264
indecisiveness	0000016515-002
directory enquiries	0000008845
drivers license	0000009751
windscreen wiper	0000036813
dinner service	0000008799
vice president	0000035736
period piece	0000024022
quick-tempered	0000026346
reception desk	0000026843
detective work	0000008566
lie detector	0000018733
deceptively	0000008074
comedienne	0000006191
centipede	0000004997
expediency	0000011233
residence	0000027453
destructiveness	0000008551-002
intercede	0000017095
evidence	0000011061
detective story	0000008565
deceptive	0000008073
received	0000026836
deceiver	0000008063
detective	0000008564
deceive	0000008062
open-necked	0000022681
remote-controlled	0000027273
unexpectedly	0000034888-001
electrode	0000010299
deselect	0000008491
selected	0000029108
precedent	0000025287
unexpected	0000034888
centered	0000004984
predecessor	0000025317
precede	0000025285
respected	0000027487
recede	0000026833
decree	0000008135
street cred	0000031839
secede	0000028987
exceed	0000011105
officeholder	0000022428
off-the-record	0000022458
self-inflicted	0000029165
Society of Friends	0000030590
self-confident	0000029130
domino effect	0000009402
sound effects	0000030799
flight recorder	0000012275
French dressing	0000012886
field hockey	0000011878
flesh-colored	0000012252
edifice	0000010145
self-discipline	0000029143
friendly society	0000012933
unspecified	0000035199
deficient	0000008201
certified	0000005042
Frederick	0000012827
disrespectfully	0000009130-001
deceitfully	0000008061-001
self-destruction	0000029140
eco-friendly	0000010106
deflection	0000008216
inflected	0000016738
disrespectful	0000009130
deceitful	0000008061
informed consent	0000016769
defection	0000008181
infected	0000016697
Frederic	0000012827
freckled	0000012824
self-controlled	0000029135
centerfold	0000004987
self-destruct	0000029139
deflect	0000008215
confessed	0000006522
tour de force	0000033878
word-perfect	0000036997
defector	0000008183
defect	0000008179	0000008180
cutting-edge	0000007742
cutting edge	0000007741
cross-legged	0000007491
uncomprehending	0000034692
diligence	0000008765
regicide	0000027093
pecking order	0000023808
indulgence	0000016620
unrecognized	0000035134
genocide	0000013496
proceedings	0000025655
preceding	0000025288
common knowledge	0000006262
second-guess	0000029009
congested	0000006572
chiselled	0000005376
domestic help	0000009386
chiseled	0000005376
discotheque	0000008946
decipher	0000008088
deck shoe	0000008096
close-mouthed	0000005811
underclothes	0000034745
wretchedly	0000037122-001
schedule	0000028698
comprehend	0000006384
outstretched	0000023008
wretched	0000037122
deice	0000008251
indecisively	0000016515-001
distinctiveness	0000009180-002
disincentive	0000009030
indecisive	0000016515
predilection	0000025331
dereliction	0000008465
decilitre	0000008082
deciliter	0000008082
decisively	0000008093-001
medicine	0000020162
improvidence	0000016320
epidemic	0000010757
price index	0000025522
service industry	0000029349
indiscreet	0000016582
iridescent	0000017382
Cote dIvoire	0000007101
descriptive	0000008486
predictive	0000025330
pesticide	0000024157
disservice	0000009148
directive	0000008832
decisive	0000008093
slide projector	0000030249
dejection	0000008258
jurisprudence	0000017873
prejudice	0000025368
wickedness	0000036712-002
pocket-sized	0000024793
Oedipus complex	0000022402
decline	0000008105
indolence	0000016604
declension	0000008104
delinquency	0000008290
unlicensed	0000035036
indecently	0000016512-001
decolonize	0000008109
licensed	0000018720
cloistered	0000005793
destructively	0000008551-001
discreetly	0000008964-001
derelict	0000008464
excitedly	0000011132-001
mixed economy	0000020789
endemic	0000010558
Monroe Doctrine	0000020986
compound interest	0000006381
discernment	0000008911
inducement	0000016614
decompression	0000008115
imprudence	0000016324
impudence	0000016326
mediocre	0000020168
extension cord	0000011319
endocrine	0000010563
windscreen	0000036812
incensed	0000016401
indecent	0000016512
codeine	0000005971
open verdict	0000022694
providence	0000025905
deception	0000008072
reconsider	0000026887
detection	0000008563
presidency	0000025448
unrestricted	0000035154
directness	0000008836
residency	0000027454
inductee	0000016616
esprit de corps	0000010895
reproductive	0000027402
overpriced	0000023113
rediscover	0000026971
discoverer	0000008960
divorcee	0000009269
diocese	0000008806
pierced	0000024394
disrespect	0000009129
decrepit	0000008136
pedicure	0000023829
screwdriver	0000028848
restricted	0000027531
redirect	0000026970
discreet	0000008964
discrete	0000008966
destructive	0000008551
rectitude	0000026928
certitude	0000005047
seductive	0000029070
deceit	0000008060
excited	0000011132
device	0000008615
desk clerk	0000008520
speckled	0000030983
-necked	0000021632
redneck	0000026978
woodpecker	0000036974
puckered	0000026037
decently	0000008069
rose-colored	0000028035
preclude	0000025305
seclude	0000028989
exclude	0000011139
recommend	0000026879
compound eye	0000006379
decomposer	0000008112
decompose	0000008111
Morse code	0000021074
decompress	0000008114
correspondent	0000007049
second person	0000029019
condenser	0000006487
contender	0000006760
condense	0000006485
contented	0000006763
denounce	0000008380
undercurrent	0000034749
tendency	0000033084
encode	0000010533
endoscope	0000010568
unprotected	0000035114
underscore	0000034791
undercover	0000034748
seconder	0000029008
prudence	0000025931
unsuspected	0000035217
crudeness	0000007537-002
encrusted	0000010543
red cent	0000026949
scented	0000028692
descent	0000008483
unexcused	0000034887
decent	0000008068
eye doctor	0000011388
dovecote	0000009551
proceed	0000025654
procedure	0000025653
reproduce	0000027400
proceeds	0000025656
processed	0000025658
protected	0000025866
recorder	0000026899
cross-dresser	0000007481
cross-eyed	0000007486
detector	0000008567
covered	0000007222
coveted	0000007235
screwed-up	0000028849
creed	0000007374
seducer	0000029068
reduce	0000026988
seduce	0000029067
detect	0000008561
deuce	0000008599
cooling-off period	0000006919
ticked off	0000033484
flight deck	0000012272
fungicide	0000013106
French windows	0000012893
French doors	0000012885
midlife crisis	0000020472
discomfiture	0000008928
countrified	0000007169
disinfect	0000009033
deficit	0000008202
confidently	0000006535
cornfield	0000007001
fluid ounce	0000012368
unconfirmed	0000034698
confirmed	0000006544
confined	0000006539
confident	0000006531
confide	0000006528
fecundity	0000011722
confusedly	0000006564
unfocussed	0000034907
confused	0000006563
unfocused	0000034907
defunct	0000008234
fecund	0000011721
food processor	0000012484
forced	0000012540
focussed	0000012423
focused	0000012423
high-pitched	0000015259
high-principled	0000015266
high-priced	0000015264
second thought	0000029023
synchronized swimming	0000032601
underclothing	0000034746
second sight	0000029021
considering	0000006657
discerning	0000008910
correspondingly	0000007050-001
excluding	0000011140
police dog	0000024870
corresponding	0000007050
second-string	0000029022
word processing	0000036999
overcrowding	0000023051
recording	0000026901
cross-dressing	0000007482
cudgel	0000007605
consumer goods	0000006728
ground crew	0000014313
codger	0000005976
childishness	0000005323-002
chide	0000005304
thick-skinned	0000033315
childlike	0000005325
stick-in-the-mud	0000031622
chili powder	0000005336
dimmer switch	0000008781
homicide	0000015507
herd instinct	0000015134
hedonistic	0000015045
directorship	0000008842
doohickey	0000009428
love child	0000019237
childless	0000005324
children	0000005329
poster child	0000025120
low-pitched	0000019288
chloride	0000005382
stepchild	0000031566
hypodermic	0000015943
pinched	0000024458
orthopedics	0000022877
orthopedic	0000022876
creditworthy	0000007370
cowhide	0000007249
chipped	0000005368
stockholder	0000031692
thunderstruck	0000033463
shocked	0000029608
unclothed	0000034683
clodhopper	0000005790
closed shop	0000005807
clothed	0000005826
untouched	0000035239
drench	0000009697
chowder	0000005437
cowshed	0000007254
touched	0000033862
douche	0000009540
psyched	0000025956
duchess	0000009845
-cide	0000005511
iced	0000015988
deci-	0000008075
dice	0000008681
indiscipline	0000016581
cell division	0000004954
credit limit	0000007367
discipline	0000008917
distinctively	0000009180-001
uncivilized	0000034676
politicized	0000024904
civilised	0000005600
civilized	0000005604
misdirection	0000020687
indiscretion	0000016583
indecision	0000016514
distinctive	0000009180
vindictive	0000035803
recidivist	0000026854
vicissitudes	0000035745
sidekick	0000029829
dill pickle	0000008768
round-trip ticket	0000028088
quick-witted	0000026347
cod-liver oil	0000005980
deliciously	0000008282-001
domicile	0000009390
inclined	0000016429
production line	0000025684
unprincipled	0000035107
unsolicited	0000035193
principled	0000025583
incredulity	0000016491
indirectly	0000016576
solicitude	0000030679
delicious	0000008282
disciple	0000008914
ridicule	0000027753
Medici	0000020160
decommission	0000008110
indictment	0000016563
decomposition	0000008113
modernistic	0000020850
mediocrity	0000020169
domesticity	0000009387
misdirect	0000020686
Cindie	0000005524
second opinion	0000029018
precondition	0000025310
recondition	0000026884
conditioner	0000006496
discontinue	0000008941
incident	0000016410
description	0000008485
prediction	0000025329
picture window	0000024378
depiction	0000008411
discretion	0000008967
direction	0000008830
decision	0000008090
dissection	0000009139
indirect	0000016575
interdict	0000017114
indices	0000016560
inductive	0000016618
periodic	0000024018
episodic	0000010770
city editor	0000005583
discursive	0000008974
diuretic	0000009226
suicide	0000032167
disk jockey	0000009047
potluck dinner	0000025174
crinkled	0000007427
pickled	0000024359
wickedly	0000036712-001
Dickens	0000008687
dickens	0000008686
picked	0000024352
dicker	0000008688
derrick	0000008478
city desk	0000005582
wicked	0000036712
celluloid	0000004963
multicolored	0000021285
multicoloured	0000021285
incredulously	0000016492-001
collide	0000006108
docilely	0000009292-001
melodic	0000020213
split second	0000031122
split-second	0000031123
incredulous	0000016492
cloudiness	0000005841
cylinder	0000007763
include	0000016432
docile	0000009292
productively	0000025685-001
disclosure	0000008923
disclose	0000008922
clipped	0000005769
credulity	0000007372
directly	0000008833
dyslexic	0000009980
Euclid	0000010979
medic	0000020150
compendium	0000006322
uncommitted	0000034687
committed	0000006252
condiment	0000006491
demonic	0000008350
medico	0000020165
discompose	0000008930
dormice	0000009463
domestic	0000009382
demotic	0000008359
nondescript	0000021992
discontent	0000008938
continued	0000006789
unnoticed	0000035071
overproduction	0000023114
reproduction	0000027401
discount store	0000008950
unproductive	0000035109
consider	0000006651
destruction	0000008550
countryside	0000007178
doctrine	0000009308
reduction	0000026990
introduce	0000017265
countrywide	0000007179
contrived	0000006835
seduction	0000029069
unvoiced	0000035257
unscripted	0000035173
cinder	0000005521
rescind	0000027434
discern	0000008908
induce	0000016613
copy editor	0000006963
discourteous	0000008957
productive	0000025685
despotic	0000008538
zip code	0000037360
ZIP code	0000037360
creditor	0000007368
director	0000008838
directory	0000008843
discourtesy	0000008958
discourse	0000008955	0000008956
discover	0000008959
discovery	0000008961
divorce	0000009267
voiced	0000035925
dyspeptic	0000009982
scripted	0000028860
predict	0000025325
depict	0000008410
cried	0000007412
cider	0000005512
curried	0000007682
credit	0000007363
direct	0000008825
verdict	0000035653
dry ice	0000009827
dissect	0000009138
edict	0000010144
dicey	0000008682
deck	0000008094
dockworker	0000009301
crookedly	0000007463-001
cold turkey	0000006072
dumper truck	0000009888
uncooked	0000034711
cooked	0000006905
crooked	0000007463
pocked	0000024786
docker	0000009297
docket	0000009298
cold spell	0000006068
uncontrolled	0000034707
controlled	0000006840
cloudless	0000005842
collude	0000006119
dry cell	0000009817
lemon curd	0000018594
crumpled	0000007553
decontrol	0000008121
uncolored	0000034685
uncoloured	0000034685
stone-cold	0000031723
closedown	0000005805
convoluted	0000006895
scoundrel	0000028803
coldness	0000006063
secondly	0000029016
crossword puzzle	0000007507
colored	0000006146
cold sore	0000006067
cold store	0000006070
decorously	0000008128-001
coloured	0000006146
cordless	0000006978
credulous	0000007373
closed	0000005800
couldve	0000007125
sculptured	0000028896
cultured	0000007630
curdle	0000007658
crudely	0000007537-001
commend	0000006227
commodore	0000006256
condemn	0000006482
comedown	0000006192
document	0000009310	0000009311
composed	0000006370
decorum	0000008129
comedy	0000006193
condone	0000006502
pronounced	0000025786
content word	0000006768
uncrowned	0000034719
contend	0000006759
correspond	0000007046
endoscopy	0000010569
second	0000028992	0000028993	0000028994
undercut	0000034750
code	0000005969
OECD	0000022400
coed	0000005981
word processor	0000037000
postcode	0000025116
corrode	0000007055
court order	0000007209
decorous	0000008128
woodcutter	0000036968
dovecot	0000009551
curry powder	0000007685
producer	0000025680
produce	0000025678	0000025679
decor	0000008122
credo	0000007371
record	0000026894	0000026895
Red Cross	0000026950
crossed	0000007483
dust cover	0000009928
codex	0000005974
decoy	0000008130	0000008131
recd	0000026832
structured	0000031920
crusted	0000007564
cursed	0000007687
crude	0000007537
curved	0000007706
decry	0000008139
difficult	0000008724
difficulty	0000008725
goldfinch	0000013877
confiding	0000006536
flying doctor	0000012401
childproof	0000005328
codfish	0000005975
discomfit	0000008927
